customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
9045,female,18-25,north,electronics,online,facebook marketplace,1,"Just got this as a Christmas gift and it doesn't stand.. Nothing to secure it to make it stand.. You can get it to stand maybe to watch a video, but don't touch it. It will fall down easily. Certainly don't stand it and actually use your Fire HD6 with this cover.. You can't.. Falls right over. I feel really badly for the special person that bought me this. Waste of money. I had already bought my own cover, for a lot cheaper, that has more shock protection and that one won't stand on end, but at sits securely at a tilt which makes it more useful for me. The cheaper one I bought on Amazon also has a magnetic closer to the cover stays closed. This one does not. Not sure how to tell the person who bought me this that I don't like this one at all. I'll feel bad telling them, and they'll feel bad hearing it. Bad all around.",negative,69,no,yes
9046,other,46-60,central,books,online,boat,5,This tablet is great for games and music. My son enjoys playing games and music on this device.,positive,41,yes,no
9047,other,46-60,west,electronics,online,snapdeal,5,this unit is so much better then the first gen faster and 5 stars,positive,45,yes,no
9048,other,26-35,south,books,online,ajio,4,"I love the Kindle paperwhite, but it does not accept any of my games.",positive,22,yes,no
9049,other,60+,north,electronics,online,croma,2,"When i opened this tablet there was a white line in the bottom corner of the screen. Everything worked fine but that line was bothering me. I returned it to the store and got a replacement but it had another white line. Other than that it was a good tablet, it is very affordable",negative,44,yes,yes
9050,male,60+,central,books,online,nykaa,5,have owned 2 kindles this is far the best. no light required. simple to use,positive,1,no,no
9051,male,18-25,west,electronics,online,facebook marketplace,4,"It is easy to set up, efficient in voice commands and entertaining.",positive,11,no,no
9052,male,26-35,central,electronics,online,lenskart,4,My first real tablet. It works awesome for books and playing movies. Even though it is limited to only amazon apps it is fast and has a lot of free apps to play with. If your looking for a tablet to use for mostly internet I would look else where. It is limited to only one browser app that and the music play pack through headphones is kind of weak at least for my taste. Movies look & play great which is one of the things I wanted it for. Good battery life and overall quality. So for the price this is hard to beat.,positive,65,no,no
9053,male,60+,south,electronics,online,swiggy instamart,5,"I purchased this for my Mother-in-Law. She wanted the Bible put on it. I loved it for myself! I almost kept it. it was great, but I already have an iPad.",positive,4,yes,no
9054,other,60+,south,books,online,jiomart,5,I vacation often and enjoy reading on the Kindle verses my tablets.,positive,29,no,no
9055,female,18-25,west,books,online,boat,5,This is the 3rd Paperwhite I've purchased... for me and as gifts. Absolutely love them!,positive,66,yes,yes
9056,other,60+,north,electronics,online,flipkart,5,So far I am enjoying it and adding other compatible devices with it makes it amazing.,positive,29,yes,no
9057,other,46-60,west,electronics,online,meesho,5,"I bought this tablet for my 5-year old son, and it's an amazing tablet. It has two different user options available, one which an adult can use as a regular tablet and one just for kids with a password keeping them from messing with things they shouldn't have access to. I am loading it with the digital downloads of movies so my kids can watch it in the car on the go. For anyone interested in that, all you do is download it to the Amazon Play on the adult user side, go into settings and select Share for the movie you want your child to have on their side. It's great if your child needs a tablet but you don't want them to have access to the internet or run up cellular charges on games.",positive,29,no,no
9058,female,36-45,west,electronics,online,boat,5,A real neat gadget that really works. Great tool for the kitchen too,positive,34,yes,no
9059,female,46-60,west,electronics,online,others,5,Works faster then the stick. I have both. Runs smooth,positive,56,yes,no
9060,male,36-45,west,books,online,myntra,3,"If this is your first tablet I would recommend it. If you've ever had an iPad and would stick with the iPad and pay the extra money, even for an older one. ""You get what you pay for"".",neutral,52,yes,no
9061,male,36-45,east,electronics,online,reliance digital,5,Excellent tab ; originally struggled to get it into the web but discovered that we have to connect to Hot Spot from mobile phone ( not open wifi in public place)!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,positive,22,no,yes
9062,female,46-60,north,electronics,online,reliance digital,5,I enjoy it had one before It's wonderful I I read my book's on it and play games.,positive,20,no,no
9063,other,60+,west,electronics,online,zepto,5,"For the money, this is one of the nicest Kindle Readers I have seen. This is so powerful, I can do a lot more than read books.",positive,45,no,no
9064,other,46-60,west,electronics,online,amazon,5,We bought these for our grandchildren they were a hit.,positive,9,no,yes
9065,other,18-25,west,electronics,online,boat,5,I pulled the trigger on the fire tablet knowing the I would have to install the google play store separately. with some work this could be the most bang for your buck for an android tablet.,positive,6,no,no
9066,male,26-35,east,electronics,online,amazon,4,"You can't beat what you get out of this tablet for the money. Easy to download play store and install actual apps.PROS: Price, ease of use, expandable storage, battery life.CONS: screen resolution, low RAM, not for high powered games.",positive,20,yes,no
9067,female,18-25,central,electronics,online,jiomart,5,I bought this tablet as a Christmas gift. It is a great tablet for a great price!,positive,16,no,yes
9068,male,46-60,south,electronics,online,others,3,"It's nice to have parental controls, but app grouping and bugs with apps hurts the experience. Parents will still need to look over child's shoulder to ensure games/apps are appropriate. Battery life is absolutely terrible.",neutral,55,yes,no
9069,female,46-60,east,electronics,online,swiggy instamart,3,"Great if you read alot of magazines, books or plan to spend alot of $ for music and stuff...most aps arnt available like google play store",neutral,66,yes,yes
9070,female,36-45,central,electronics,online,flipkart,5,"AS LONG AS MY BABY IS HAPPY, I'M HAPPY! WHAT MORE IS THERE TO SAY?",positive,14,no,no
9071,male,46-60,south,electronics,online,paytm mall,5,"I find it very helpful in finding music from years ago. I also find useful in getting the weather for Downey.,California.",positive,66,no,no
9072,male,26-35,west,electronics,online,myntra,5,Great products. Works perfect. Get to watch a lot of shows and movies.,positive,10,no,no
9073,other,46-60,south,electronics,online,tata cliq,5,excellent graphic quality easy to use. does not use infra-red so other remotes will not work with it.,positive,61,no,no
9074,other,36-45,south,books,online,jiomart,2,"When this item is charged it works great, but it takes too long to charge. Asking my 3 year old to wait about 3 hours (no exaggerating) is a bit much. We have tried to buy a new charger and it still takes just as long. My niece has this same tablet and it take about 45 minutes to charge once it is fully dead",negative,2,yes,yes
9075,other,18-25,north,electronics,online,tata cliq,5,The Amazon- Fire Tv is a great tool for streaming. I suggest it to anyone that didn't ha and a Smart TV but wants those options.,positive,50,yes,no
9076,other,18-25,west,electronics,online,ajio,3,"Good bare bones tablet for anyone if that is all you seek. Do not expect the performance of a $400 tablet for $50. I have wifi & bluetooth going while streaming netflix and it performs fine, no lag on a reliable network. This is an amazon based OS, not a traditional android system.... so it is all geared toward amazon advertising and will not let you do much unless you register your device with an amazon account. It even asks for your credit card, but can be removed afterward. All apps must be obtained from their amazon app store, no google play store which is considerably simpler. There are ways around this of course if you know how. One more thing that is important and it is this... After more than a week, I finally noticed with more use that my screen has 2 spots with dead pixels which show up as solid white dots and cannot be seen unless on a very dark or black screen. After searching & reading online, it seems there are very many reports of these tablets purchased from any source having this issue. Even read someone who purchased a 5 pack and had several units with dead pixels. Test your new tablet right away after buying on a dark screen. You may be fine but it pays to look. I did not overly use my tablet at first and did not notice right away and though I still have the receipt, I already discarded the packaging. I am at the 14 day point today and could have still returned it otherwise, but honestly for all I use it for I am not overly concerned. Still whether 50 or 400 dollars, a brand new item should be free of defects. Again, so far I find it to be a reliable device if a simple bare bones tablet is all you need.",neutral,48,no,no
9077,other,18-25,west,electronics,online,facebook marketplace,3,"The Fire Tablet has an Android operating system but is not like using an Android phone. Amazon's software makes the tablet more cumbersome to use and the tablet will often freeze. Also, you cannot download Apps from Google Play you have to get them from the Amazon App Store. There are several Apps from Amazon that you cannot remove even if you do not use them. Would not recommend without having Amazon Support.",neutral,66,no,no
9078,female,26-35,north,electronics,online,bigbasket,4,I have been using this for a couple of weeks now and very happy with it,positive,2,no,no
9079,female,36-45,central,electronics,online,shopclues,5,"Great product, and it moves faster than the firesticks.",positive,9,no,no
9080,female,36-45,south,electronics,online,boat,3,got it to play games or get info when waiting at dr app,neutral,40,no,yes
9081,female,26-35,north,books,online,croma,5,"I much prefer this over ""multi-purpose"" tablets. The screen is incredibly easy on the eyes. I can read it in bright light as well as in a dark room. It's easy to hold with one hand, plus the UI is very easy to navigate. I love the ability to highlight, make notes, and look up definitions.Did I mention that the charge lasts weeks? After reading one book (about 220 pages in print), I still had plenty of charge left.",positive,8,no,no
9082,female,26-35,east,electronics,online,amazon,4,The Echo offers many selection in music and local weather status. This device also provides current news reports and connects to my Amazon Audible account so it will continue reading a book to me that I had already started.,positive,20,no,no
9083,male,46-60,north,electronics,online,shopclues,4,we got it in a deal of the day and gifted to my friend. HE is happy about this product,positive,57,yes,no
9084,female,60+,east,electronics,online,facebook marketplace,5,Its very fast and offers 4k video. Allows you to download 3rd party software to the device. Can't beat it.,positive,49,yes,no
9085,male,26-35,south,electronics,online,jiomart,5,"Had an Apple TV, but as an Amazon Premiere member was missing out on a lot of free stuff. This is easy to navigate and filled in the gap.",positive,31,yes,yes
9086,female,36-45,central,books,online,boat,5,i got this kindle for xmas. simply lovely. i would strongly recommend you to get one,positive,48,yes,no
9087,female,36-45,central,electronics,online,jiomart,5,I didn't expect anything less than what I got with this Kindle.,positive,68,yes,no
9088,female,46-60,west,electronics,online,bigbasket,5,I am amazed how much fun and help this is. Even great as a timer.,positive,41,yes,no
9089,male,36-45,central,electronics,online,shopclues,5,I love this Kindle Fire....I bought it as a reader but really about the only thing I can't do on it is make phone calls. Great price for a great product.,positive,7,no,no
9090,male,18-25,central,electronics,online,others,2,"I think I downloaded 6 new apps. I wait to surf the web. This thing is so slow to respond. My old refurbished iPad is better. I really only bought it to stream Hulu and Netflix. I'm not excited about lighting up the home screen to find advertisements every day, but I guess you get what you pay for. I wanted inexpensive, I got it! Don't buy this if you are used to using quick responding electronics.",negative,1,yes,yes
9091,other,46-60,south,electronics,online,ajio,5,Wonderful product! I really enjoy the big screen. Highly recommend this product for anyone wanting a good video viewing experience or utilizing Kindle Books with large format pages.,positive,10,no,no
9092,female,18-25,west,electronics,online,lenskart,3,Bought this for my daughter. Tablet works amazing. Only thing I didnt like was that you are REQUIRED to place a CC on file with amazon in order to use it.I would say if you are looking for a tablet stick to the samsung galaxy models vs others.,neutral,22,no,no
9093,female,18-25,west,electronics,online,shopclues,3,Got 1 of this when it 1st came out. Returned the unit coz it won't boot up. Advantage buying from Bestbuy easy exchange or return. The second unit that i got works perfectly.,neutral,44,no,no
9094,other,18-25,south,electronics,online,jiomart,3,I would would not recommend this for a child. It's not kid friendly at all. I have purchased 4 of them for my grandson and nephews and 3 was was damaged within a couple months. I think this product is is a better fit for adults.,neutral,24,no,no
9095,male,60+,central,books,online,lenskart,5,"As usual, Amazon does a great job of making the Kindle - this was for my wife and replaced her previous Kindle. Awesome product.",positive,48,yes,yes
9096,female,46-60,central,books,online,paytm mall,5,"This paperwhite has a sharp display (300 ppi) and adjustable brightness levels. It is extremely easy to hold when reading. Included in the box was the Paperwhite device, a USB cord, and quick start guide. No power adapter was supplied but I use the one for my cellphone and it works fine. One charge holds me for about 3-4 weeks.The ads are not as intrusive as I thought they would be however I am displeased with the quality of the ""special offers."" I have found better offers just by searching the web.Also you cannot listen to audible books on this device. It is reading only but that doesn't bother me.Overall this is an excellent device. Since purchasing this I have quadrupled the number of books that I read in a month's time. I highly recommend it to any avid reader.",positive,28,no,yes
9097,female,46-60,central,electronics,online,paytm mall,5,Bought as a gift for my mother. Instead of her feeling locked at the computer she can now access the web from anywhere in the house.,positive,18,no,no
9098,male,18-25,east,electronics,online,nykaa,3,I am sure Alexa does many things but so far she hasn't reached her full potential! User needs to learn to implement her skills!,neutral,54,yes,no
9099,female,36-45,east,electronics,online,facebook marketplace,4,Yhis tablet is great for the price. You could do almost anything another table can do for that's 5x the price.,positive,70,no,no
9100,other,26-35,south,electronics,online,flipkart,5,I need to set up the app so I can have more options,positive,14,no,no
9101,female,26-35,central,electronics,online,reliance digital,5,I purchased several of these for gifts. Everyone loved them. Works great and easy to use.,positive,70,no,no
9102,male,18-25,west,electronics,online,amazon,2,"My daughter got this for Christmas. Right out of the box it came on, but the screen was all white. Good price, but could never get it to work.",negative,9,no,yes
9103,female,46-60,west,electronics,online,tata cliq,5,My 10 year old absolutely loves his fire. He can download his favorite games as well as his favorite books to read.,positive,68,yes,no
9104,female,46-60,north,electronics,online,zepto,5,Great product. No issues. I recommend it for all users,positive,71,no,yes
9105,other,36-45,north,electronics,online,facebook marketplace,5,It's super easy to use and it looks good next to the tv with its sleekness. We have had no problems with it as of yet.,positive,58,yes,yes
9106,female,36-45,south,electronics,online,tata cliq,5,"FABULOUS HANDS OFF TECHNOLOGY, A MUST IN A BUSY HOUSEHOLD",positive,9,yes,no
9107,other,18-25,central,electronics,online,tata cliq,2,Pro's GPS accurate--easy to set-upCons small screen--does not count stairs adequately--would not push notification to my Samsung 7 edge,negative,16,no,yes
9108,other,36-45,east,electronics,online,zepto,5,I bought this product for my grandchildren. It is very easy for them to use and sturdy enough not to break when they drop it.,positive,12,yes,no
9109,female,46-60,west,electronics,online,croma,5,Bought this for my husband and it's wonderful!!!!!,positive,12,yes,no
9110,other,18-25,central,electronics,online,boat,5,It was a nice gift to give for the price.the person looked it to add to rest of Amazon products.,positive,2,yes,no
9111,other,26-35,north,electronics,online,facebook marketplace,5,I brought this tablet for my son for Christmas and he loves it. I would definitely recommend this tablet as a starter tablet for younger kids.,positive,22,no,no
9112,other,46-60,west,books,online,croma,5,Been a Kindle fan since 1.0. Keeps getting better. I thought the original Paperwhite was perfect however the extra storage and speed are needed and a welcome addition.,positive,55,yes,no
9113,male,46-60,west,books,online,zepto,4,Works great! Love modern technology. Easily to transport in a purse.,positive,41,yes,no
9114,male,26-35,east,books,online,snapdeal,3,"Works as advertised. However, I can't imagine why Amazon doesn't include it with the Kindle. I know of no other product that does not supply an item that is essential to its use. Amazon should include this with the Kindle. So, remember, add the price of one of these to the price of the Kindle to get the real price of the Kindle. That is why I gave it three stars. Come on Amazon, stop the misleading pricing on the Kindle.",neutral,65,no,no
9115,female,26-35,central,electronics,online,snapdeal,3,Too many advertisements to get through. A little tough to adjust to coming from the apple world.,neutral,66,no,no
9116,male,36-45,south,books,online,paytm mall,5,"bought this as a christmas gift for our son, it holds a lot of games and is very easy to use",positive,19,yes,no
9117,female,18-25,south,electronics,online,reliance digital,5,"We are super happy with the kindle fire. We had bought several DVD players for our vehicle that never lasted long due to living on a dirt road, and the kindle fire was a perfect fit for replacing them. Now our almost two year old son loves the movies, shows, and games, along with the books that he can look through while we read. It also doubles as a tablet for me since it gives the options for different profiles. We love it!",positive,30,yes,no
9118,female,18-25,south,books,online,bigbasket,5,"The new voyage is so much better. They've made some major improvements. I love that you can swipe, or use the side controls. The writing is crystal clear. The batter life lasts forever. I recommend this to anyone!",positive,47,yes,no
9119,male,46-60,north,books,online,shopclues,5,This Kindle Paperwhite 7th gen. Is perfect. Along with it and using Calibre software I can do anything with it. Very impressed.,positive,19,yes,no
9120,other,18-25,north,electronics,online,reliance digital,4,It's the best tablet $50 can buy. touch screen is better then my first gen nexus 7.,positive,24,no,no
9121,female,36-45,north,electronics,online,others,5,"the only issue is the advertisement that Amazon put on the Kindle now, other than that great product, long lasting battery life.",positive,3,no,no
9122,male,36-45,central,electronics,online,lenskart,5,"I hadn't bought an ""updated"" Kindle in quite a few years, so as the battery on my old one wasn't holding a charge very long, and searching or downloading anything became a half-day event, I felt it was time. So, off I went and purchased the latest 7"" screen Kindle Fire, and holey moley what difference. This new one is incredibly fast, has a beautiful picture, amazing capacity (plus a SD slot for expansion), and a two-way camera to boot! I'm still learning all the new bells and whistles, but so far this has been great and looks like the beginning of a beautiful relationship!",positive,4,no,no
9123,other,60+,east,electronics,online,paytm mall,5,I was not expecting much and was a little afraid to purchase the fire tablet. I was quite surprised by the build quality and am extremely surprised by the performance. I am thinking of buying more for the family.,positive,36,no,no
9124,male,18-25,west,electronics,online,reliance digital,4,My son loves it! This is his 1st tablet. He uses this for his reading assignments and research too.,positive,64,no,no
9125,male,18-25,south,electronics,online,facebook marketplace,3,The only thing that I didn't like was that I had to sign up with Amazon Prime in order for my son to get unlimited games. I ended up paying a little bit more.,neutral,68,no,no
9126,other,18-25,central,electronics,online,boat,5,"Oh how I love this product. I spend hours playing solitaire, reading novels, listening to music all provided by my new Kindle Fire! I traded in my old Kindle which I also loved but this new one is a little larger and has more features many of which I haven't used yet. I couldn't be more pleased!",positive,63,yes,no
9127,male,60+,west,books,online,tata cliq,5,"Good purchase. If there is a way to make the kindle flash less when navigating, it will be even better",positive,24,no,no
9128,male,60+,south,electronics,online,amazon,5,If you have a smart-home you're going to love this device. I have it integrated with my Hue and Nest products and it works flawlessly. Highly recommend for voice command to smart devices and easy ordering from Amazon.,positive,41,no,no
9129,female,46-60,central,electronics,online,nykaa,5,Awesome tablet! Love using it to read and surf the web.,positive,66,yes,no
9130,other,60+,east,books,online,lenskart,4,Great for beginners I like reading on the beach and I like to read in the shade that it works and it works great,positive,54,no,no
9131,male,46-60,south,electronics,online,bigbasket,5,I love my echo. I know that some of you will be saying what do I really need this for but once you have it you will use it and love it.,positive,1,no,no
9132,male,36-45,north,books,online,ajio,3,It has what i wanted click to turn page and that is the only reason i paid that price for it. there is nothing special about it. i thhought that the battery would last longer and as an avid reader it doesn't last long enough.,neutral,25,no,yes
9133,other,18-25,north,electronics,online,others,2,Hard time getting the free apps to load and the voice app to turn off when my seven year old accedently turned it on.,negative,63,yes,yes
9134,male,46-60,south,electronics,online,myntra,4,"Definitely has nice features, however, I prefer the navigation on the Apple TV.",positive,14,no,yes
9135,male,46-60,east,books,online,bigbasket,5,Beach necessity for avid reader! It is a must have if you want to read in direct sunlight!,positive,33,yes,no
9136,male,18-25,south,electronics,online,facebook marketplace,5,"This is a nice low price entry point into the tablet market. Some folks use them allot, while others don't. This is a non-expensive way to find out.",positive,67,no,no
9137,female,18-25,central,electronics,online,ajio,5,This new Kindle is very well built. Finally amazon got away from making the Kindles use a carousel to browse through apps. The speakers are of great quality and are very loud. This kindle is also extremely durable compared to nearly every tablet on the market. I've dropped this about 5 times already on my tile floor and there is virtually no damage.,positive,8,yes,no
9138,male,36-45,west,electronics,online,boat,5,Does everything we wanted. Great value for the price.,positive,63,no,no
9139,other,60+,central,electronics,online,ajio,5,Lots of apps and also has Alexa built in. Great HD picture.,positive,3,no,no
9140,other,60+,north,electronics,online,snapdeal,5,Bought this tablet as a birthday gift and the person loved it,positive,17,yes,yes
9141,female,46-60,north,electronics,online,boat,5,I really like this product. I love all the apps. I love the Alexa feature that works with the remote. There are options to mod this as well to do more. Better than an Apple TV. Similar to a Roku.,positive,39,yes,no
9142,female,46-60,west,electronics,online,zepto,5,Wonderful price and service at Best Buy would tell friends about it,positive,64,no,no
9143,female,18-25,east,electronics,online,boat,5,My grandkids love these tablets.They are easy for them and they are having a great time with them,positive,2,yes,no
9144,male,26-35,south,electronics,online,nykaa,5,I got this for my wife to use in her sewing room along with our Amazon Prime Music membership.The sound quality is about the same as a good quality bluetooth speaker and fills the room nicely. And it's great just asking for music and having it play!,positive,14,no,no
9145,female,18-25,north,electronics,online,others,5,"I bought this as a gift for my friend. I personally own 1 Alexa and 3 echo dots. This product is excellent, easy set up and easy to use. I would recommend this product over google home for one Alexa was the first to come out with this and a lot of tweeks and updates are posted in the email. I have my kitchen lights hooked up to Alexa and can use by dimming out my lights. Hope you will enjoy your Alexa as well as I did mine.",positive,33,no,yes
9146,other,46-60,central,electronics,online,flipkart,5,This product is a godsend! Helps me stay organized with my to-do list! Keeps me out of the rain by providing weather alerts! It's allowing me to work on my dance moves by playing all the tunes! LOVE IT!,positive,25,no,yes
9147,other,18-25,north,books,online,boat,5,"The Paperwhite is a terrific e-reader. The text is clear, the backlighting easy on the highs, and if course has a huge selection of books.",positive,25,yes,no
9148,other,46-60,south,electronics,online,zepto,4,I bought this table for my 8 year old nephew and he love it a bit small but for him its good,positive,2,no,no
9149,male,26-35,north,electronics,online,ajio,1,I had to return this product as it was not compatible with things such as Facebook and Itunes... which is what I needed it for. Great if you are into books and streaming movies!,negative,51,no,yes
9150,other,46-60,north,electronics,online,reliance digital,2,"This would be a great deal due to the good price for an better than entry level Android tablet... but... it is impossible to play music from Google play on it. Only Amazon! That's ok, since is their business, but should make that cleat to not waste time to buy and return it :(If you have a short budget and don't care about being attached to amazon only, this tablet is for you.",negative,38,no,yes
9151,female,26-35,west,electronics,online,tata cliq,4,Great price on Black Friday. Bought for my grandson. Interface is a little different but a good purchase,positive,58,no,no
9152,female,26-35,north,books,online,facebook marketplace,5,Read Kindle books daily and had been utilizing my iPhone and IPad to read but neither of these are conducive to reading in the sunlight. SO I bought myself an early Christmas present and love the ease of use and the ability to read while outside in the bright sunlight. Worth every penny!!!,positive,29,no,no
9153,male,18-25,north,electronics,online,jiomart,5,"I have my Alexa in the kitchen on counter, and it is fun to ask questions about weather, sing songs and about recipes. I bought 2 of these, 1 for me and 1 for my neighbor, we both LOVE it! It's fun to speak out loud and interact with Alexa. Thanks for making a great product Amazon!!",positive,39,yes,no
9154,female,36-45,east,electronics,online,tata cliq,5,Great improvement over the old kindle fire. Better size than the hd7. Not to big and not too small. Fast processing spead.,positive,32,yes,no
9155,female,36-45,central,electronics,online,facebook marketplace,5,"I like reading and I don't have space for paper books, this is great for me I got everything I need and I can read on my way. I like it.",positive,39,no,yes
9156,male,36-45,west,electronics,online,snapdeal,2,Bought this tablet for my daughter. It was very hard to figure out how to switch to the kids profile. She used it for maybe a day and when we went to charge it the cable just fell out and wouldn't actually charge.,negative,39,yes,yes
9157,other,18-25,central,electronics,online,flipkart,5,I bought the device for my grand babies and they absolutely love it. My son says they pretty much haven't put it down since Christmas and I may need to buy another one so they don't have to share.,positive,6,yes,no
9158,male,18-25,central,electronics,online,nykaa,5,This tablet has been just what we were looking for to introduce our children to tablets. The price is excellent!,positive,24,yes,no
9159,male,36-45,south,electronics,online,boat,5,Love that I can talk and someone or something listens.. Haha..Great technology and the sound is amazing. Great price ..,positive,47,yes,no
9160,male,60+,east,electronics,online,bigbasket,4,My 3 year old daughter loves playing on her fire. The apps are all very entertaining and easy enough for her to use.The only thing I have had difficulty with is accessing youtube or the internet.,positive,63,no,yes
9161,male,26-35,south,electronics,online,others,5,The Amazon Tap has great sound and plays most of my requests. Easy to use and easy to set up.,positive,7,no,no
9162,female,46-60,north,electronics,online,snapdeal,2,I bought 3 of them as gifts for my nephews. It was really disapproval to learn that they were already linked to my Amazon account. I started getting notices everything's they downloaded something. I had to literally unlink everyone one of them from my account before they made a big purchase (which they did purchase Amazon Prime-which I cancelled because I wasn't ready for a $100 purchase).,negative,7,no,yes
9163,male,46-60,south,electronics,online,boat,5,"This is a great tablet at a affordable price!! It's perfect for the kids and as well for adults, what you waiting for? Go to Best Buy and get one!",positive,57,no,yes
9164,other,46-60,south,books,online,reliance digital,5,This particular version of kindle is really good for reading ebooks.,positive,2,yes,yes
9165,female,46-60,south,electronics,online,ajio,5,"Was excited to get this product for its sheer portability alone (doesn't need to be plugged into an electrical outlet all the time like we have to do with our Echo Dot), but was pleasantly surprised with the sound quality and volume! We prefer this over our outdoor bluetooth speaker, and its ""Hands-Free"" mode is a great updated feature (though we try not to keep it on that setting too long because it does drain the battery faster)...",positive,52,yes,no
9166,male,46-60,south,electronics,online,nykaa,5,this is a great product best on the market will recommend,positive,42,yes,no
9167,male,18-25,central,electronics,online,myntra,3,"Cheap tablet for price, for a kid or an older person that might not know how to use it.",neutral,42,yes,no
9168,male,26-35,south,electronics,online,others,5,No buffer issues and fast. Comes loaded with apps. Basically plug in and use.,positive,24,no,no
9169,other,46-60,central,electronics,online,amazon,3,This item is a waste of money as none of the content is 4K. Buy the much cheaper Fire TV Stick instead.,neutral,28,no,no
9170,female,26-35,north,electronics,online,shopclues,4,"Use for facebook, games, booksDoes a great job - easy to use",positive,18,no,no
9171,female,60+,central,books,online,meesho,3,I got it to store all my college books without checking to see if they would even be compatible. They weren't. It's my fault for not checking this. The three star rating is because you can buy a good tablet for less and use the kindle app. Which is what I did. I can now read my books and have a fully functional tablet.,neutral,4,no,no
9172,male,46-60,west,books,online,shopclues,5,"With this 3rd generation of the Kindle Paperwhite, Amazon really created the best reading experience for a reasonable price. I previously owned a first generation Paperwhite, and the increase in resolution (300ppi, up from 212ppi) is really noticeable. After reading on this for a while, it is slightly disturbing to see jagged edges around text of the older Paperwhite. The white balance of the screen has also improved, with a slightly warmer, book-ish experience instead of the cooler, electronic-display-ish screen of the old on. Additionally, the screen can get crazy low in brightness! Ideal for someone who prefers to read in bed at night with the lights turned off.. if you thought the previous Kindles got dark, this takes it to a whole new level of dimness.",positive,42,yes,no
9173,female,60+,west,electronics,online,zepto,4,Nice to just check emailAnd read books. I would recomend,positive,70,yes,no
9174,other,26-35,north,electronics,online,bigbasket,1,"So slow, camera not good, very low quality of picture.. Get Apple iPad mini instead.",negative,60,yes,yes
9175,other,60+,central,electronics,online,tata cliq,5,For the price it was well worth it. Tablet works great and definitely better than other tablets at this price. It's perfect for reading or playing games and very easy to use!,positive,12,no,yes
9176,other,18-25,central,electronics,online,meesho,3,"Bought this to lay on the coffee table for quick email checks and google searches. If you are looking for something to watch movies on or simple tasks, then it will do ok. Not a daily driver for sure.",neutral,1,yes,no
9177,other,46-60,north,electronics,online,zepto,5,Have a fire stick and it's ok but after using this is wouldn't even consider getting the stick due to the performance of this.,positive,25,no,no
9178,male,46-60,central,electronics,online,paytm mall,5,Processor is speedier than the Fire stick and almost no lags. HD quality content readily available.,positive,37,yes,no
9179,female,46-60,west,electronics,online,facebook marketplace,5,I bought this for my wife and she absolutely loves this device .,positive,21,yes,no
9180,male,46-60,south,electronics,online,bigbasket,4,The product works well 95% or so. There are days the unit seems to get confused or is very slow in responding,positive,9,no,no
9181,male,26-35,central,electronics,online,paytm mall,5,Love the setup of this fine streaming tool!!! Use it daily,positive,68,no,yes
9182,female,36-45,west,electronics,online,boat,4,It works well and you can do a lot of things on it.,positive,8,no,no
9183,other,60+,central,electronics,online,shopclues,5,"I got this after discontinuing with direct tv. fast internet and playstation vue is half the price and ill i need. box is like an all in one entertainment, easier to watch netflix and hulu on here as well",positive,25,no,no
9184,female,18-25,east,electronics,online,boat,5,I am shocked at the super low price for a very functional and handy tablet. Easily the best tablet on the market under $50!,positive,7,yes,no
9185,female,26-35,east,electronics,online,flipkart,5,love alexa it is so unique I am enjoying it tremendous,positive,40,yes,no
9186,other,18-25,south,electronics,online,swiggy instamart,4,The cost was great and the features are just enough for my 9 year old daughter. I'm glad I did not get the iPad. this was a great step up from the LeapPad,positive,44,yes,no
9187,female,26-35,central,books,online,lenskart,3,"I replaced my older Kindle Keyboard, which is larger and heavier than this kindle. Page turning takes some getting used to - I keep touching screen and turning page by mistake. You're able to turn the ""side buttons"" page turning off, but can't turn the touchscreen page turning off - it sure would be nice to allow page turns only with the ""side buttons"" - I think this is a major design flaw. Also, the audio option seems to be missing - you can't have books read aloud to you anymore. Also, no 3G. I almost returned this, but didn't get around to it, so I'm stuck with it.",neutral,61,yes,no
9188,female,18-25,east,electronics,online,bigbasket,5,"I want one that the battery life was better than my old one i had.this is just what i wanted and the price was even better,",positive,33,no,no
9189,other,18-25,east,electronics,online,others,3,I do like some things about this but I still believe it cost to much,neutral,34,no,no
9190,male,46-60,central,electronics,online,paytm mall,5,"I love my Echo Tap! I have my own personal alarm, informs me on today's weather forcast and local events. Great purchase.",positive,44,yes,no
9191,other,26-35,central,electronics,online,swiggy instamart,3,"Its fast, connects well, every amazon aspect of life you could possibly want is on here. Thats what I didnt expect, it being my first tablet. Amazon gets in your face about all its promos and products every time i turn it on. Its so annoying. -But its very handy, very sleek, easy to use and connects quick to any wifi acess around. However its limited on games and its app store is c.r.a.p compared to android. So ehhh 50/50.",neutral,63,no,no
9192,male,36-45,east,electronics,online,paytm mall,3,Bought this tablet for my 4 yo and 9 yo. Tablet was perfect for their use of watching movies and kid games,neutral,59,yes,no
9193,male,60+,central,electronics,online,facebook marketplace,4,"All in all it is a great product. However I find it limited by the need and expense for additional accessories. An example is you can call from it but only if the receiving person has a similar device. The sills are tricky to learn, but manageable. Some of the tasks that you ask her can be hard to get correct, it just takes some practice. All in all it is really cool.",positive,54,yes,no
